"Valuation_Cr"
13586.9410641833
47078.7123018094
15586.8890048079
10126.8621090928
27023.6605338799
10406.964634899
19919.5084374284
16234.9990110511
11695.6995567669
19693.9812540726
31346.5432517516
15095.373401567
12601.8859764999
16041.9227535334
11380.1441931619
24639.0370523844
12730.6071215845
13672.2208843983
30262.1039444615
59562.5174321887
20679.0069642675
13878.3596455453
24219.4351668971
15741.4513427636
24276.8726851274
10719.9238918996
11674.9997067045
10942.5859903172
20255.0409152911
23247.5214121743
37596.9674469983
21494.4272792516
21273.0350829749
11090.9633612571
21293.4942199311
12819.8216833488
21096.619950518
28647.585597452
20237.0638662419
38761.6550383851
68260.1007781803
21685.940399943
16972.676786958
17524.5162386516
14737.3954116205
13780.3897098879
18849.247605745
14178.8075607117
37345.7987637573
9781.13279058408
31498.8669310115
18060.5156081748
16020.0096219901
26281.99055959
34003.1674757941
18988.9575201377
17499.6861325545
21152.2428113299
41076.9281097721
10320.9824640074
56490.2910524258
22670.6462480716
15134.9485222797
13647.0718427678
28977.3007434361
16741.5474958309
19427.0588709165
18781.1285179907
40448.4636998447
26912.6606879068
28511.8877847759
53980.1327450893
23309.0371720935
24085.098233395
18867.8560710349
23998.7120145887
16508.664317261
9818.51563575886
36641.8401701554
30202.9059464112
15392.290197704
14723.5201342135
11836.9835720184
11229.6233244558
18601.8243336416
19418.5644818228
17540.3773077683
29365.2929774044
11026.5782128704
26192.6882801742
16614.4831848416
11185.7927079693
16565.8782372946
14380.9815686051
17325.5392053666
23277.5929120521
30574.6025241441
20028.5059279809
22898.9971032625
15655.9863174184
15428.863160581
13290.2045975824
14022.0295687089
17206.400914722
10219.5798203084
34223.1994157727
18614.7688739177
12559.4532659019
10325.6108629117
25320.2656650952
49939.6979352011
33517.1419795564
13667.5267356285
11804.9091057258
9842.61527281914
33782.0525749952
31182.1212465553
17957.2494521663
77978.0074109524
10737.0208253952
18688.7700942377
21594.2188995648
33197.1334531534
11913.8736050505
12657.7530553589
10307.1795146807
21186.6309727748
24540.581699992
28396.5475786605
12761.9794444621
21992.955690153
35947.975269269
24811.2593824926
10307.6322678336
30104.6067738946
26010.0872423096
15768.6576786592
27158.144538007
12846.0500541071
26609.9815217722
18276.1537297887
12492.9392688565
15487.3323327607
10761.3049349509
19732.4292302143
12456.9322142424
23889.9949323863
19689.3938458202
12700.0622811182
12118.5064902302
16248.7536817828
12442.7933808755
29148.0575653031
18688.250143517
21705.2585942446
11490.6468978267
27181.7390199714
17591.0334405825
14440.596895189
43292.1924387648
22238.0667555031
37631.339156253
16701.4653481482
25242.138227161
16956.2424466414
21215.5598006946
43098.9898242383
15816.2314431094
24070.9063643462
19881.7764294695
9928.55874489428
14385.3852656733
14058.0800802266
11673.7296151002
76017.482068345
20697.8857338519
17568.6654047092
14988.2850141936
19765.0808594758
22711.382893292
27274.1045541005
40458.27972263
21599.7341448106
13129.9549596434
33790.9549366783
17848.3755380884
14833.9362800274
24399.8267672068
18947.4808995353
29938.0116089687
14900.1022158661
13960.3665088923
64615.3058888336
21999.9136035606
10451.4299851544
18992.6839703999
21054.5659823794
12295.9708504311
29390.5886138083
24438.0665382647
19973.8241913266
16933.1941632161
42900.1949334932
24234.6165917511
18692.4798205131
24384.5893317354
22338.9480556855
43872.6373066309
24695.8783208473
16976.7351847031
11397.1457139286
27368.2234505007
12021.815812643
14639.3998185393
19339.5535447779
8319.51044884161
17797.5526574732
22878.8408217387
11339.793487287
24246.5204770225
22595.130594682
17537.056214407
15366.8771700083
11927.1992757773
15082.0005899792
14503.6891210612
12613.4110414085
35379.1202818768
31780.1166692683
19939.1194000256
9871.13140496193
22247.3385735922
17293.0358377548
27774.513669214
12786.6147326986
19450.0567706484
11820.2585252139
12377.9506825549
18216.8442111842
25798.2756909677
14648.560727224
14710.1948588154
12498.8541641393
21300.0430752099
17587.2422354483
18424.8616786225
11013.2224446088
13506.7248321844
12315.8291901626
25752.2954732092
27073.3138162361
16805.2180793471
18262.2953096142
26539.5709137756
24114.1490779171
13109.5972082685
21577.4059703768
24478.9792760436
23166.7696348591
26626.9289635734
33836.5582008157
21772.6663124357
25180.6917432109
25619.0927383918
17782.3305094344
56779.5727519596
24351.0048215706
24765.0858511929
17541.9708432768
67021.3857782313
14659.4594624069
17047.4377907614
30619.8634798641
18815.5883393599
29108.030593553
12098.2847423231
13895.9537598438
16152.0481692842
15410.7406339514
20733.7188371967
14279.4499095381
30103.6096774566
16063.017388801
11212.8471759619
30867.4875961116
13152.8984748358
37336.8602967351
22329.4873733135
11069.3340922081
14512.3359605593
54217.7667937937
22527.3331778986
25696.7075624247
26155.4814591026
18910.6383692353
27946.7733381685
14465.1706201466
43139.8368516054
27743.3250367636
17949.3497878391
16201.8903733598
20347.6378564987
13573.5986834351
15557.8514007886
17936.453251262
16042.3243888926
15572.3880195263
20145.5785999858
36811.6417769745
10320.2120385015
21859.6565073057
20673.3762692506
14598.0197565002
13946.0355559118
18971.8233091675
19231.5749565446
45396.7137350111
42122.1726848865
29870.3042757857
18990.7285675094
20110.3102818142
16090.3925018548
17295.8996990833
13257.9780864629
38082.6965108332
38472.5894948877
14783.6322900945
9321.82020047951
17451.5674815099
19665.9967212949
16310.0865927348
37616.7940644777
21399.5304510175
22971.3454710001
26143.8329517571
14049.5994133432
44208.7922619978
17855.1300536646
12264.6112783354
20922.711560335
37155.9376452672
20523.5595550679
31959.8473832937
16595.7302853463
21870.645863536
15941.9502223807
17083.3223324329
11206.7644177592
11380.3051593418
11391.1674849909
12185.1985962251
16408.6474671139
11357.8974504822
12974.5612462383
21604.4518266273
14308.5484038956
24001.6400704172
41251.9998196677
21750.709729804
15510.3547583235
23862.0974046086
57796.9403627994
17723.4229018392
13003.7802154809
14861.155110668
26879.0484593366
13173.2181582584
34752.2521295297
12595.7514750442
14255.2017219629
10482.4718659707
18560.849435427
18361.2809279877
28415.1000665659
13947.3119944952
10829.6286619932
36022.4506064622
17453.5222716415
20323.526189466
9874.70134152445
17721.8878451342
19422.7424335959
21657.8937412554
25469.5496524065
11197.6702342778
36946.9593561063
21596.5113779332
17508.2293286962
22126.0350684679
21749.3200683019
10596.6146601293
20837.731314185
12903.8238819859
20660.1866968084
46560.5403296704
17802.5938768943
22809.9695258493
14392.0431994763
19794.7668194638
18286.796542608
13105.3221308361
13763.9903121345
24346.8554700633
30730.7289222074
23207.811844245
17899.6001258863
12865.5977457716
45409.8255232386
25387.223934325
27839.5776550086
23003.6777175749
11908.4907118531
15047.1339516777
10838.5660253333
13018.1631194593
26466.3314743983
16418.7819542662
21547.308505564
16540.771327093
20726.1546227417
13465.1442549399
16268.1010883421
17722.4498536677
17339.4306310997
12868.7413652136
39146.5482776339
54498.5628950003
22130.556235663
23334.994718754
29325.4832253569
14884.1311093138
13218.3065610772
11260.2905986534
28138.2604901539
41218.2713346357
36557.7224287761
25635.5996444294
26623.1693489346
21452.3109493708
10213.4594073068
27379.326691411
36637.4474422058
31542.9737576066
29115.3042227686
12631.3314066523
8617.83425138835
23684.3587598219
24687.6614329979
14713.352059774
10999.7036220749
16093.6607424585
19352.6541616669
17480.6465330539
18827.3708201293
13958.931056165
35293.13991653
10914.1354500013
18558.5497770498
13822.4270721879
26202.6024299607
10898.6530271279
72678.2168777097
27964.4329302199
22068.1949552917
36084.5548594522
24003.3717460216
16518.3247734492
16377.6648367695
37561.9956929375
21998.4756130431
25352.0195163195
11332.0014102125
18305.322770473
13481.4052355022
20887.4595972675
17384.9792080447
17224.3539011138
17959.6433520857
32739.5885280388
10468.2369040085
25737.7306504071
14201.8196412517
38313.3189259313
37769.4539502244
10456.1784753844
29353.9348787971
19348.5798756944
13432.8539108015
12769.108357438
17681.9032320058
23883.5891516443
10395.5423091913
13591.8629037851
46562.1095848521
18700.3251013028
14903.6580391447
13050.8800981933
22865.5085362916
12719.5451294237
25029.0925905676
16481.8064563051
47621.2261727453
28629.8674233355
21171.5213477334
20484.6935504378
19099.1166542062
20372.2239056672
16569.5032584842
11248.6939098543
23901.25610979
14462.7980908473
12037.7922882204
23717.3707278076
14541.7596617434
15244.9637349102
32162.2100132904
23277.0400930903
65346.2762184862
36917.8978712117
30484.9016254848
9071.16053818626
25338.5026087647
18563.6093125708
23610.3321858495
9494.95458214534
14148.8846063281
14433.5563714007
27332.9407037201
30803.8933810986
10823.8094006107
22489.1824035134
16502.3102017298
19868.677830186
34038.1179938333
13316.298415383
10626.6802827869
22149.224867512
14743.5250399799
14298.344591156
11817.5777670427
22678.3748115407
25133.7181847575
25239.9939941694
21167.0475050881
21081.7239119713
9847.24565713444
10071.0130549763
39218.8262432949
18517.5645435592
13888.1524799306
24593.5365914967
13368.8895327069
11962.8316792405
14256.6837462591
13499.2005400788
18298.1295355814
17979.9952321735
9728.20560816956
14844.7524471506
22896.1609683549
26037.4145547386
61736.3703338803
16881.6156908242
24271.2849693844
54185.2708737556
11503.2995357346
21672.9257414876
14002.8309136494
18262.9145355801
12426.4608375895
24637.9217725203
19123.8490447117
15815.68097514
12427.1462906468
21062.5334284932
14974.3494393253
31905.3539339242
30050.4313700668
78677.583585048
17495.9088473137
90883.8256203931
14880.6447401121
13872.8583327062
22336.9670781116
13687.4587209416
10696.2059055946
11773.3014751571
15620.2516187188
12799.3477254664
20862.1523211186
21254.372687169
10397.0338980333
19269.552618375
20100.7564876296
37024.5608510531
11057.5038246543
13931.1498571723
23002.1889684495
10452.0878053349
16572.6496588046
13895.0372551775
22998.0395576717
10428.946722145
12470.2639668012
15724.9339761249
17840.9390481221
13928.1833399167
29278.8824053455
15846.5486752682
13228.0366086419
21215.342782039
10196.4382565465
44369.9359004825
10891.8445364431
21733.8652208316
20679.4266124004
13505.47408293
12877.8243236808
10392.0730882254
55403.4953524602
11069.181090689
13281.9629142026
38467.6181175743
16506.3449620162
17474.5331239158
19747.8513109721
22801.7741510661
13185.6882400697
16253.3134479814
24500.7201149876
24733.9947019841
16690.8171706366
30560.9818402641
13358.8976466874
22993.9936919861
36421.6588607595
20559.5076641368
15354.2865909639
12856.0761736617
11245.1523147952
32718.2237700047
18478.7394265315
12397.0723557439
15736.0593296027
15058.9885535815
12265.6008460323
25315.9810519735
22802.2546699553
21849.3459251399
39592.0837408357
37060.0432542842
14910.3038975943
24638.5976144183
13088.0814907897
43846.7075746736
14253.9190237054
51564.509699908
35655.3947114762
12217.933132406
21109.5378216685
25318.3447972656
16379.2590196144
17031.3107870763
13897.534772991
15513.2408217174
24504.2921176263
40291.2068556942
10087.3378363787
10974.3975052331
19815.9473462934
33292.2847884078
15277.2313937963
13336.8158013883
32750.6715296286
12579.1804033168
17673.347719318
20148.7754473741
105819.884600265
14390.7029356071
19846.8126094859
11691.4933990111
18728.3753600427
19895.3688885257
13281.0121627549
10558.4891528276
11838.239452107
12087.1314302633
37903.0306139571
12520.8963586764
17244.0372520078
14682.4714988289
13027.8630759872
14975.9282876945
35742.9495983845
13702.0707953229
24326.7336732512
47803.2956556485
28751.9017699897
21275.8896007788
17854.3648141879
16594.3138919207
16465.2835414014
35058.349423906
44639.8829752852
12512.1466867377
24986.1647405202
11778.8865842159
16534.7261864247
18258.0194087283
24241.7334798199
12138.0422696226
18635.3357479964
20924.9375006253
22123.4762160101
23567.2508450186
13145.4005036486
31777.3961350729
20283.2825822207
22918.2069317296
71172.9256430447
41167.2673344159
26476.9589899016
11506.0576544951
26094.0121239538
11892.0285626887
14007.9408564204
33995.2723148534
14900.8811312676
9902.30067538743
17654.0478678955
30359.1282929233
20070.8477773048
17108.6779575427
21334.1283587172
15387.8310301676
11745.6644525894
21618.5742326196
13297.116006091
16627.6808262769
19741.4701783772
19531.6969924637
12006.5221604867
14652.1126243962
11362.9613596256
17075.1870999698
13739.9189895347
53719.6126442689
24695.9607826126
38890.0841381149
10711.4644645653
24086.823174453
12330.142551235
18000.0528812284
19256.657632632
29210.1453441463
30988.3361658806
24703.6107557372
15951.1940409901
16848.5962608573
8608.65269800628
11367.0976447008
12559.6512775879
14693.6853848247
24956.6878358689
13747.0523816048
12554.2897183792
87959.6505504272
20057.7243197732
13204.8516116879
29084.9389365013
15006.4162447633
22792.722745036
33340.1967426765
14950.8014973748
24696.8544233979
27373.632449027
12060.6164391216
20922.7979961414
10081.2491482375
21421.8786285625
14184.9964316849
14132.8890113579
14155.639562925
18299.0418944915
52713.1661630938
12165.6524277212
20071.014777224
13307.7769257959
16374.0451420422
27936.2065282316
29963.8598746183
19494.9621805103
12422.989199017
18486.1046487004
22710.4592220039
12560.0739435032
12240.9386554206
24017.3792102537
11836.8242003129
11594.1790387536
41351.9811898734
22011.2040290497
13505.453793297
9978.39712418959
51863.8316671045
14000.0928214255
19454.6697301091
18327.6352930879
